date,CDW,isPartial
2021-12-01,72,False
2021-12-02,86,False
2021-12-03,57,False
2021-12-04,20,False
2021-12-05,22,False
2021-12-06,63,False
2021-12-07,61,False
2021-12-08,60,False
2021-12-09,68,False
2021-12-10,59,False
2021-12-11,26,False
2021-12-12,28,False
2021-12-13,60,False
2021-12-14,61,False
2021-12-15,68,False
2021-12-16,54,False
2021-12-17,56,False
2021-12-18,27,False
2021-12-19,23,False
2021-12-20,43,False
2021-12-21,46,False
2021-12-22,47,False
2021-12-23,58,False
2021-12-24,24,False
2021-12-25,11,False
2021-12-26,16,False
2021-12-27,39,False
2021-12-28,54,False
2021-12-29,33,False
2021-12-30,45,False
2021-12-31,28,False
2022-01-01,9,False
2022-01-02,13,False
2022-01-03,39,False
2022-01-04,100,False
2022-01-05,43,False
2022-01-06,44,False
2022-01-07,40,False
2022-01-08,20,False
2022-01-09,16,False
2022-01-10,54,False
2022-01-11,66,False
2022-01-12,55,False
2022-01-13,38,False
2022-01-14,39,False
2022-01-15,21,False
2022-01-16,26,False
2022-01-17,35,False
2022-01-18,46,False
2022-01-19,50,False
2022-01-20,46,False
2022-01-21,46,False
2022-01-22,21,False
2022-01-23,25,False
2022-01-24,49,False
2022-01-25,43,False
2022-01-26,41,False
2022-01-27,56,False
2022-01-28,49,False
2022-01-29,22,False
2022-01-30,20,False
2022-01-31,50,False
2022-02-01,56,False
2022-02-02,51,False
2022-02-03,49,False
2022-02-04,56,False
2022-02-05,17,False
2022-02-06,20,False
2022-02-07,47,False
2022-02-08,57,False
2022-02-09,64,False
2022-02-10,56,False
2022-02-11,49,False
2022-02-12,19,False
2022-02-13,20,False
2022-02-14,53,False
2022-02-15,44,False
2022-02-16,55,False
2022-02-17,53,False
2022-02-18,47,False
2022-02-19,24,False
2022-02-20,19,False
2022-02-21,36,False
2022-02-22,52,False
2022-02-23,51,False
2022-02-24,47,False
2022-02-25,38,False
2022-02-26,16,False
2022-02-27,14,False
2022-02-28,46,False
2022-03-01,50,False
2022-03-02,52,False
2022-03-03,58,False
2022-03-04,40,False
2022-03-05,17,False
2022-03-06,19,False
2022-03-07,48,False
2022-03-08,48,False
2022-03-09,46,False
2022-03-10,48,False
2022-03-11,40,False
2022-03-12,18,False
2022-03-13,19,False
2022-03-14,49,False
2022-03-15,47,False
2022-03-16,50,False
2022-03-17,40,False
2022-03-18,34,False
2022-03-19,20,False
2022-03-20,20,False
2022-03-21,51,False
2022-03-22,46,False
2022-03-23,49,False
2022-03-24,53,False
2022-03-25,43,False
2022-03-26,21,False
2022-03-27,22,False
2022-03-28,54,False
2022-03-29,52,False
2022-03-30,48,False
2022-03-31,48,False
2022-04-01,41,False
2022-04-02,23,False
2022-04-03,17,False
2022-04-04,48,False
2022-04-05,54,False
2022-04-06,54,False
2022-04-07,51,False
2022-04-08,49,False
2022-04-09,19,False
2022-04-10,17,False
2022-04-11,45,False
2022-04-12,49,False
2022-04-13,48,False
2022-04-14,50,False
2022-04-15,39,False
2022-04-16,19,False
2022-04-17,14,False
2022-04-18,45,False
2022-04-19,52,False
2022-04-20,55,False
2022-04-21,53,False
2022-04-22,48,False
2022-04-23,21,False
2022-04-24,23,False
2022-04-25,58,False
2022-04-26,44,False
2022-04-27,48,False
2022-04-28,46,False
2022-04-29,38,False
2022-04-30,18,False
2022-05-01,20,False
2022-05-02,47,False
2022-05-03,53,False
2022-05-04,53,False
2022-05-05,54,False
2022-05-06,46,False
2022-05-07,19,False
2022-05-08,17,False
2022-05-09,47,False
2022-05-10,51,False
2022-05-11,46,False
2022-05-12,52,False
2022-05-13,42,False
2022-05-14,17,False
2022-05-15,21,False
2022-05-16,44,False
2022-05-17,50,False
2022-05-18,50,False
2022-05-19,55,False
2022-05-20,42,False
2022-05-21,14,False
2022-05-22,16,False
2022-05-23,33,False
2022-05-24,54,False
2022-05-25,48,False
2022-05-26,51,False
2022-05-27,40,False
2022-05-28,18,False
2022-05-29,15,False
2022-05-30,26,False
2022-05-31,48,False
2022-06-01,43,False
2022-06-02,52,False
2022-06-03,40,False
2022-06-04,16,False
2022-06-05,16,False
2022-06-06,46,False
2022-06-07,55,False
2022-06-08,42,False
2022-06-09,41,False
2022-06-10,48,False
2022-06-11,18,False
2022-06-12,14,False
2022-06-13,46,False
2022-06-14,53,False
2022-06-15,49,False
2022-06-16,49,False
2022-06-17,34,False
2022-06-18,18,False
2022-06-19,16,False
2022-06-20,43,False
2022-06-21,47,False
2022-06-22,49,False
2022-06-23,46,False
2022-06-24,35,False
2022-06-25,24,False
2022-06-26,13,False
2022-06-27,49,False
2022-06-28,51,False
2022-06-29,47,False
2022-06-30,46,False
2022-07-01,63,False
2022-07-02,27,False
2022-07-03,21,False
2022-07-04,45,False
2022-07-05,87,False
2022-07-06,87,False
2022-07-07,65,False
2022-07-08,63,False
2022-07-09,35,False
2022-07-10,24,False
2022-07-11,76,False
2022-07-12,92,False
2022-07-13,83,False
2022-07-14,98,False
2022-07-15,59,False
2022-07-16,23,False
2022-07-17,26,False
2022-07-18,81,False
2022-07-19,89,False
2022-07-20,90,False
2022-07-21,77,False
2022-07-22,69,False
2022-07-23,28,False
2022-07-24,30,False
2022-07-25,88,False
2022-07-26,85,False
2022-07-27,82,False
2022-07-28,85,False
2022-07-29,59,False
2022-07-30,39,False
2022-07-31,23,False
2022-08-01,79,False
2022-08-02,81,False
2022-08-03,98,False
2022-08-04,76,False
2022-08-05,80,False
2022-08-06,27,False
2022-08-07,31,False
2022-08-08,92,False
2022-08-09,81,False
2022-08-10,92,False
2022-08-11,86,False
2022-08-12,68,False
2022-08-13,31,False
2022-08-14,34,False
2022-08-15,78,False
2022-08-16,81,False
2022-08-17,93,False
2022-08-18,86,False
2022-08-19,61,False
2022-08-20,31,False
2022-08-21,23,False
2022-08-22,86,False
2022-08-23,84,False
2022-08-24,87,False
2022-08-25,68,False
2022-08-26,53,False
2022-08-27,26,False
2022-08-28,20,False
2022-08-29,64,False
2022-08-30,95,False
2022-08-31,84,False
2022-09-01,85,False
2022-09-02,72,False
2022-09-03,27,False
2022-09-04,28,False
2022-09-05,35,False
2022-09-06,79,False
2022-09-07,77,False
2022-09-08,81,False
2022-09-09,72,False
2022-09-10,25,False
2022-09-11,29,False
2022-09-12,94,False
2022-09-13,83,False
2022-09-14,84,False
2022-09-15,92,False
2022-09-16,63,False
2022-09-17,24,False
2022-09-18,31,False
2022-09-19,71,False
2022-09-20,92,False
2022-09-21,83,False
2022-09-22,91,False
2022-09-23,78,False
2022-09-24,24,False
2022-09-25,19,False
2022-09-26,82,False
2022-09-27,82,False
2022-09-28,78,False
2022-09-29,78,False
2022-09-30,65,False
2022-10-01,24,False
2022-10-02,20,False
2022-10-03,87,False
2022-10-04,78,False
2022-10-05,67,False
2022-10-06,79,False
2022-10-07,77,False
2022-10-08,30,False
2022-10-09,30,False
2022-10-10,69,False
2022-10-11,85,False
2022-10-12,84,False
2022-10-13,79,False
2022-10-14,67,False
2022-10-15,29,False
2022-10-16,30,False
2022-10-17,84,False
2022-10-18,77,False
2022-10-19,87,False
2022-10-20,91,False
2022-10-21,70,False
2022-10-22,29,False
2022-10-23,29,False
2022-10-24,85,False
2022-10-25,66,False
2022-10-26,77,False
2022-10-27,74,False
2022-10-28,68,False
2022-10-29,27,False
2022-10-30,26,False
2022-10-31,66,False
2022-11-01,94,False
2022-11-02,100,False
2022-11-03,76,False
2022-11-04,67,False
2022-11-05,25,False
2022-11-06,26,False
2022-11-07,83,False
2022-11-08,83,False
2022-11-09,74,False
2022-11-10,72,False
2022-11-11,66,False
2022-11-12,23,False
2022-11-13,19,False
2022-11-14,83,False
2022-11-15,92,False
2022-11-16,92,False
2022-11-17,77,False
2022-11-18,71,False
2022-11-19,30,False
2022-11-20,24,False
2022-11-21,66,False
2022-11-22,68,False
2022-11-23,59,False
2022-11-24,40,False
2022-11-25,46,False
2022-11-26,31,False
2022-11-27,27,False
2022-11-28,72,False
2022-11-29,72,False
2022-11-30,76,False
2022-12-01,86,False
2022-12-02,74,False
2022-12-03,25,False
2022-12-04,27,False
2022-12-05,73,False
2022-12-06,77,False
2022-12-07,79,False
2022-12-08,74,False
2022-12-09,60,False
2022-12-10,27,False
2022-12-11,28,False
2022-12-12,88,False
2022-12-13,75,False
2022-12-14,85,False
2022-12-15,83,False
2022-12-16,58,False
2022-12-17,39,False
2022-12-18,28,False
2022-12-19,65,False
2022-12-20,77,False
2022-12-21,64,False
2022-12-22,68,False
2022-12-23,49,False
2022-12-24,21,False
2022-12-25,24,False
2022-12-26,30,False
2022-12-27,50,False
2022-12-28,58,False
2022-12-29,57,False
2022-12-30,47,False
2022-12-31,22,False
2023-01-01,11,False
2023-01-02,25,False
2023-01-03,50,False
2023-01-04,51,False
2023-01-05,56,False
2023-01-06,46,False
2023-01-07,19,False
2023-01-08,26,False
2023-01-09,64,False
2023-01-10,56,False
2023-01-11,57,False
2023-01-12,55,False
2023-01-13,58,False
2023-01-14,23,False
2023-01-15,15,False
2023-01-16,45,False
2023-01-17,65,False
2023-01-18,56,False
2023-01-19,60,False
2023-01-20,52,False
2023-01-21,27,False
2023-01-22,20,False
2023-01-23,49,False
2023-01-24,57,False
2023-01-25,54,False
2023-01-26,56,False
2023-01-27,56,False
2023-01-28,20,False
2023-01-29,19,False
2023-01-30,61,False
2023-01-31,56,False
2023-02-01,58,False
2023-02-02,60,False
2023-02-03,55,False
2023-02-04,25,False
2023-02-05,19,False
2023-02-06,54,False
2023-02-07,56,False
2023-02-08,63,False
2023-02-09,57,False
2023-02-10,56,False
2023-02-11,20,False
2023-02-12,21,False
2023-02-13,61,False
2023-02-14,61,False
2023-02-15,71,False
2023-02-16,60,False
2023-02-17,48,False
2023-02-18,19,False
2023-02-19,18,False
2023-02-20,48,False
2023-02-21,56,False
2023-02-22,59,False
2023-02-23,56,False
2023-02-24,48,False
2023-02-25,21,False
2023-02-26,18,False
2023-02-27,52,False
2023-02-28,57,False
2023-03-01,55,False
2023-03-02,61,False
2023-03-03,52,False
2023-03-04,20,False
2023-03-05,17,False
2023-03-06,52,False
2023-03-07,58,False
2023-03-08,65,False
2023-03-09,50,False
2023-03-10,47,False
2023-03-11,24,False
2023-03-12,24,False
2023-03-13,53,False
2023-03-14,58,False
2023-03-15,52,False
2023-03-16,55,False
2023-03-17,43,False
2023-03-18,19,False
2023-03-19,21,False
2023-03-20,63,False
2023-03-21,53,False
2023-03-22,59,False
2023-03-23,52,False
2023-03-24,52,False
2023-03-25,22,False
2023-03-26,19,False
2023-03-27,59,False
2023-03-28,53,False
2023-03-29,61,False
2023-03-30,62,False
2023-03-31,52,False
2023-04-01,21,False
2023-04-02,18,False
2023-04-03,53,False
2023-04-04,52,False
2023-04-05,57,False
2023-04-06,60,False
2023-04-07,38,False
2023-04-08,18,False
2023-04-09,15,False
2023-04-10,44,False
2023-04-11,51,False
2023-04-12,51,False
2023-04-13,52,False
2023-04-14,44,False
2023-04-15,22,False
2023-04-16,22,False
2023-04-17,58,False
2023-04-18,58,False
2023-04-19,86,False
2023-04-20,100,False
2023-04-21,85,False
2023-04-22,34,False
2023-04-23,25,False
2023-04-24,72,False
2023-04-25,58,False
2023-04-26,60,False
2023-04-27,55,False
2023-04-28,55,False
2023-04-29,22,False
2023-04-30,18,False
2023-05-01,53,False
2023-05-02,59,False
2023-05-03,55,False
2023-05-04,50,False
2023-05-05,47,False
2023-05-06,15,False
2023-05-07,17,False
2023-05-08,49,False
2023-05-09,51,False
2023-05-10,60,False
2023-05-11,47,False
2023-05-12,45,False
2023-05-13,17,False
2023-05-14,18,False
2023-05-15,50,False
2023-05-16,59,False
2023-05-17,60,False
2023-05-18,71,False
2023-05-19,50,False
2023-05-20,21,False
2023-05-21,20,False
2023-05-22,45,False
2023-05-23,59,False
2023-05-24,55,False
2023-05-25,57,False
2023-05-26,43,False
2023-05-27,18,False
2023-05-28,24,False
2023-05-29,21,False
2023-05-30,46,False
2023-05-31,54,False
2023-06-01,59,False
2023-06-02,42,False
2023-06-03,15,False
2023-06-04,20,False
2023-06-05,54,False
2023-06-06,57,False
2023-06-07,59,False
2023-06-08,56,False
2023-06-09,49,False
2023-06-10,18,False
2023-06-11,22,False
2023-06-12,56,False
2023-06-13,52,False
2023-06-14,57,False
2023-06-15,53,False
2023-06-16,39,False
2023-06-17,22,False
2023-06-18,23,False
2023-06-19,43,False
2023-06-20,53,False
2023-06-21,59,False
2023-06-22,51,False
2023-06-23,45,False
2023-06-24,18,False
2023-06-25,23,False
2023-06-26,49,False
2023-06-27,50,False
2023-06-28,54,False
2023-06-29,49,False
2023-06-30,52,False
2023-07-01,30,False
2023-07-02,34,False
2023-07-03,53,False
2023-07-04,35,False
2023-07-05,64,False
2023-07-06,55,False
2023-07-07,56,False
2023-07-08,25,False
2023-07-09,20,False
2023-07-10,84,False
2023-07-11,82,False
2023-07-12,76,False
2023-07-13,88,False
2023-07-14,73,False
2023-07-15,27,False
2023-07-16,33,False
2023-07-17,74,False
2023-07-18,81,False
2023-07-19,76,False
2023-07-20,75,False
2023-07-21,60,False
2023-07-22,30,False
2023-07-23,26,False
2023-07-24,80,False
2023-07-25,73,False
2023-07-26,79,False
2023-07-27,86,False
2023-07-28,68,False
2023-07-29,19,False
2023-07-30,35,False
2023-07-31,76,False
2023-08-01,100,False
2023-08-02,90,False
2023-08-03,80,False
2023-08-04,65,False
2023-08-05,33,False
2023-08-06,31,False
2023-08-07,80,False
2023-08-08,81,False
2023-08-09,86,False
2023-08-10,80,False
2023-08-11,63,False
2023-08-12,28,False
2023-08-13,34,False
2023-08-14,85,False
2023-08-15,72,False
2023-08-16,81,False
2023-08-17,80,False
2023-08-18,63,False
2023-08-19,26,False
2023-08-20,28,False
2023-08-21,76,False
2023-08-22,89,False
2023-08-23,83,False
2023-08-24,66,False
2023-08-25,75,False
2023-08-26,33,False
2023-08-27,28,False
2023-08-28,75,False
2023-08-29,87,False
2023-08-30,84,False
2023-08-31,78,False
2023-09-01,69,False
2023-09-02,32,False
2023-09-03,26,False
2023-09-04,44,False
2023-09-05,81,False
2023-09-06,86,False
2023-09-07,80,False
2023-09-08,74,False
2023-09-09,31,False
2023-09-10,27,False
2023-09-11,71,False
2023-09-12,74,False
2023-09-13,79,False
2023-09-14,77,False
2023-09-15,70,False
2023-09-16,29,False
2023-09-17,22,False
2023-09-18,77,False
2023-09-19,88,False
2023-09-20,76,False
2023-09-21,73,False
2023-09-22,64,False
2023-09-23,25,False
2023-09-24,31,False
2023-09-25,77,False
2023-09-26,83,False
2023-09-27,82,False
2023-09-28,74,False
2023-09-29,65,False
2023-09-30,36,False
2023-10-01,17,False
2023-10-02,79,False
2023-10-03,81,False
2023-10-04,69,False
2023-10-05,72,False
2023-10-06,77,False
2023-10-07,30,False
2023-10-08,31,False
2023-10-09,80,False
2023-10-10,86,False
2023-10-11,78,False
2023-10-12,84,False
2023-10-13,79,False
2023-10-14,28,False
2023-10-15,24,False
2023-10-16,84,False
2023-10-17,93,False
2023-10-18,81,False
2023-10-19,81,False
2023-10-20,74,False
2023-10-21,25,False
2023-10-22,25,False
2023-10-23,77,False
2023-10-24,79,False
2023-10-25,78,False
2023-10-26,81,False
2023-10-27,68,False
2023-10-28,27,False
2023-10-29,25,False
2023-10-30,76,False
2023-10-31,83,False
2023-11-01,97,False
2023-11-02,72,False
2023-11-03,69,False
2023-11-04,35,False
2023-11-05,23,False
2023-11-06,68,False
2023-11-07,85,False
2023-11-08,84,False
2023-11-09,77,False
2023-11-10,53,False
2023-11-11,26,False
2023-11-12,30,False
2023-11-13,79,False
2023-11-14,80,False
2023-11-15,80,False
2023-11-16,81,False
2023-11-17,71,False
2023-11-18,29,False
2023-11-19,24,False
2023-11-20,73,False
2023-11-21,73,False
2023-11-22,53,False
2023-11-23,46,False
2023-11-24,47,False
2023-11-25,21,False
2023-11-26,34,False
2023-11-27,77,False
2023-11-28,72,False
2023-11-29,80,False
2023-11-30,78,False
2023-12-01,58,False
2023-12-02,26,False
2023-12-03,28,False
2023-12-04,72,False
2023-12-05,76,False
2023-12-06,69,False
2023-12-07,66,False
2023-12-08,80,False
2023-12-09,30,False
2023-12-10,30,False
2023-12-11,77,False
2023-12-12,68,False
2023-12-13,76,False
2023-12-14,79,False
2023-12-15,66,False
2023-12-16,40,False
2023-12-17,29,False
2023-12-18,67,False
2023-12-19,86,False
2023-12-20,71,False
2023-12-21,83,False
2023-12-22,49,False
2023-12-23,25,False
2023-12-24,30,False
2023-12-25,20,False
2023-12-26,39,False
2023-12-27,51,False
2023-12-28,56,False
2023-12-29,48,False
2023-12-30,24,False
2023-12-31,26,False
2024-01-01,20,False
2024-01-02,57,False
2024-01-03,59,False
2024-01-04,65,False
2024-01-05,64,False
2024-01-06,31,False
2024-01-07,25,False
2024-01-08,72,False
2024-01-09,66,False
2024-01-10,68,False
2024-01-11,76,False
2024-01-12,77,False
2024-01-13,24,False
2024-01-14,27,False
2024-01-15,54,False
2024-01-16,66,False
2024-01-17,80,False
2024-01-18,74,False
2024-01-19,74,False
2024-01-20,28,False
2024-01-21,29,False
2024-01-22,72,False
2024-01-23,76,False
2024-01-24,72,False
2024-01-25,75,False
2024-01-26,78,False
2024-01-27,38,False
2024-01-28,25,False
2024-01-29,71,False
2024-01-30,88,False
2024-01-31,81,False
2024-02-01,85,False
2024-02-02,86,False
2024-02-03,38,False
2024-02-04,28,False
2024-02-05,90,False
2024-02-06,86,False
2024-02-07,100,False
2024-02-08,96,False
2024-02-09,86,False
2024-02-10,33,False
2024-02-11,24,False
2024-02-12,73,False
2024-02-13,93,False
2024-02-14,84,False
2024-02-15,85,False
2024-02-16,70,False
2024-02-17,30,False
2024-02-18,27,False
2024-02-19,63,False
2024-02-20,88,False
2024-02-21,79,False
2024-02-22,74,False
2024-02-23,77,False
2024-02-24,35,False
2024-02-25,36,False
2024-02-26,79,False
2024-02-27,76,False
2024-02-28,81,False
2024-02-29,84,False
2024-03-01,78,False
2024-03-02,32,False
2024-03-03,29,False
2024-03-04,78,False
2024-03-05,82,False
2024-03-06,82,False
2024-03-07,79,False
2024-03-08,69,False
2024-03-09,26,False
2024-03-10,30,False
2024-03-11,74,False
2024-03-12,82,False
2024-03-13,61,False
2024-03-14,79,False
2024-03-15,66,False
2024-03-16,29,False
2024-03-17,30,False
2024-03-18,77,False
2024-03-19,83,False
2024-03-20,78,False
2024-03-21,87,False
2024-03-22,77,False
2024-03-23,43,False
2024-03-24,38,False
2024-03-25,73,False
2024-03-26,75,False
2024-03-27,97,False
2024-03-28,73,False
2024-03-29,58,False
2024-03-30,26,False
2024-03-31,27,False
