date,ROP,isPartial
2021-12-01,77,False
2021-12-02,86,False
2021-12-03,73,False
2021-12-04,71,False
2021-12-05,72,False
2021-12-06,83,False
2021-12-07,88,False
2021-12-08,76,False
2021-12-09,100,False
2021-12-10,86,False
2021-12-11,83,False
2021-12-12,63,False
2021-12-13,80,False
2021-12-14,83,False
2021-12-15,81,False
2021-12-16,79,False
2021-12-17,73,False
2021-12-18,63,False
2021-12-19,73,False
2021-12-20,71,False
2021-12-21,77,False
2021-12-22,92,False
2021-12-23,67,False
2021-12-24,57,False
2021-12-25,71,False
2021-12-26,77,False
2021-12-27,69,False
2021-12-28,87,False
2021-12-29,87,False
2021-12-30,86,False
2021-12-31,68,False
2022-01-01,59,False
2022-01-02,51,False
2022-01-03,59,False
2022-01-04,100,False
2022-01-05,56,False
2022-01-06,55,False
2022-01-07,56,False
2022-01-08,56,False
2022-01-09,52,False
2022-01-10,63,False
2022-01-11,60,False
2022-01-12,61,False
2022-01-13,51,False
2022-01-14,45,False
2022-01-15,53,False
2022-01-16,73,False
2022-01-17,52,False
2022-01-18,54,False
2022-01-19,52,False
2022-01-20,57,False
2022-01-21,50,False
2022-01-22,54,False
2022-01-23,62,False
2022-01-24,49,False
2022-01-25,52,False
2022-01-26,48,False
2022-01-27,53,False
2022-01-28,52,False
2022-01-29,49,False
2022-01-30,53,False
2022-01-31,58,False
2022-02-01,57,False
2022-02-02,59,False
2022-02-03,64,False
2022-02-04,58,False
2022-02-05,46,False
2022-02-06,55,False
2022-02-07,59,False
2022-02-08,61,False
2022-02-09,58,False
2022-02-10,51,False
2022-02-11,58,False
2022-02-12,58,False
2022-02-13,50,False
2022-02-14,59,False
2022-02-15,60,False
2022-02-16,62,False
2022-02-17,65,False
2022-02-18,53,False
2022-02-19,59,False
2022-02-20,61,False
2022-02-21,59,False
2022-02-22,66,False
2022-02-23,66,False
2022-02-24,62,False
2022-02-25,60,False
2022-02-26,60,False
2022-02-27,56,False
2022-02-28,63,False
2022-03-01,61,False
2022-03-02,63,False
2022-03-03,67,False
2022-03-04,56,False
2022-03-05,55,False
2022-03-06,49,False
2022-03-07,62,False
2022-03-08,67,False
2022-03-09,64,False
2022-03-10,69,False
2022-03-11,63,False
2022-03-12,57,False
2022-03-13,57,False
2022-03-14,66,False
2022-03-15,71,False
2022-03-16,58,False
2022-03-17,63,False
2022-03-18,57,False
2022-03-19,55,False
2022-03-20,57,False
2022-03-21,65,False
2022-03-22,67,False
2022-03-23,63,False
2022-03-24,64,False
2022-03-25,67,False
2022-03-26,51,False
2022-03-27,59,False
2022-03-28,62,False
2022-03-29,63,False
2022-03-30,68,False
2022-03-31,69,False
2022-04-01,60,False
2022-04-02,57,False
2022-04-03,56,False
2022-04-04,65,False
2022-04-05,69,False
2022-04-06,73,False
2022-04-07,68,False
2022-04-08,63,False
2022-04-09,65,False
2022-04-10,59,False
2022-04-11,72,False
2022-04-12,70,False
2022-04-13,64,False
2022-04-14,53,False
2022-04-15,50,False
2022-04-16,59,False
2022-04-17,53,False
2022-04-18,66,False
2022-04-19,60,False
2022-04-20,64,False
2022-04-21,61,False
2022-04-22,52,False
2022-04-23,53,False
2022-04-24,56,False
2022-04-25,62,False
2022-04-26,60,False
2022-04-27,61,False
2022-04-28,63,False
2022-04-29,53,False
2022-04-30,50,False
2022-05-01,50,False
2022-05-02,60,False
2022-05-03,58,False
2022-05-04,61,False
2022-05-05,64,False
2022-05-06,54,False
2022-05-07,57,False
2022-05-08,54,False
2022-05-09,63,False
2022-05-10,64,False
2022-05-11,68,False
2022-05-12,63,False
2022-05-13,60,False
2022-05-14,56,False
2022-05-15,70,False
2022-05-16,58,False
2022-05-17,68,False
2022-05-18,60,False
2022-05-19,58,False
2022-05-20,59,False
2022-05-21,55,False
2022-05-22,66,False
2022-05-23,71,False
2022-05-24,61,False
2022-05-25,58,False
2022-05-26,59,False
2022-05-27,62,False
2022-05-28,52,False
2022-05-29,69,False
2022-05-30,69,False
2022-05-31,73,False
2022-06-01,82,False
2022-06-02,79,False
2022-06-03,65,False
2022-06-04,63,False
2022-06-05,68,False
2022-06-06,70,False
2022-06-07,74,False
2022-06-08,71,False
2022-06-09,68,False
2022-06-10,70,False
2022-06-11,61,False
2022-06-12,70,False
2022-06-13,70,False
2022-06-14,68,False
2022-06-15,75,False
2022-06-16,77,False
2022-06-17,53,False
2022-06-18,66,False
2022-06-19,56,False
2022-06-20,62,False
2022-06-21,61,False
2022-06-22,65,False
2022-06-23,72,False
2022-06-24,59,False
2022-06-25,58,False
2022-06-26,57,False
2022-06-27,61,False
2022-06-28,61,False
2022-06-29,64,False
2022-06-30,61,False
2022-07-01,29,False
2022-07-02,33,False
2022-07-03,29,False
2022-07-04,40,False
2022-07-05,38,False
2022-07-06,36,False
2022-07-07,35,False
2022-07-08,35,False
2022-07-09,32,False
2022-07-10,27,False
2022-07-11,34,False
2022-07-12,35,False
2022-07-13,35,False
2022-07-14,33,False
2022-07-15,29,False
2022-07-16,30,False
2022-07-17,34,False
2022-07-18,34,False
2022-07-19,33,False
2022-07-20,36,False
2022-07-21,36,False
2022-07-22,26,False
2022-07-23,31,False
2022-07-24,31,False
2022-07-25,33,False
2022-07-26,37,False
2022-07-27,35,False
2022-07-28,39,False
2022-07-29,30,False
2022-07-30,30,False
2022-07-31,31,False
2022-08-01,36,False
2022-08-02,31,False
2022-08-03,33,False
2022-08-04,33,False
2022-08-05,31,False
2022-08-06,32,False
2022-08-07,35,False
2022-08-08,36,False
2022-08-09,38,False
2022-08-10,36,False
2022-08-11,38,False
2022-08-12,33,False
2022-08-13,31,False
2022-08-14,32,False
2022-08-15,35,False
2022-08-16,35,False
2022-08-17,37,False
2022-08-18,36,False
2022-08-19,34,False
2022-08-20,32,False
2022-08-21,30,False
2022-08-22,30,False
2022-08-23,37,False
2022-08-24,33,False
2022-08-25,34,False
2022-08-26,36,False
2022-08-27,31,False
2022-08-28,29,False
2022-08-29,35,False
2022-08-30,33,False
2022-08-31,38,False
2022-09-01,36,False
2022-09-02,39,False
2022-09-03,37,False
2022-09-04,38,False
2022-09-05,40,False
2022-09-06,38,False
2022-09-07,44,False
2022-09-08,38,False
2022-09-09,37,False
2022-09-10,34,False
2022-09-11,39,False
2022-09-12,36,False
2022-09-13,36,False
2022-09-14,37,False
2022-09-15,37,False
2022-09-16,37,False
2022-09-17,36,False
2022-09-18,35,False
2022-09-19,33,False
2022-09-20,39,False
2022-09-21,37,False
2022-09-22,39,False
2022-09-23,34,False
2022-09-24,38,False
2022-09-25,35,False
2022-09-26,35,False
2022-09-27,42,False
2022-09-28,38,False
2022-09-29,39,False
2022-09-30,39,False
2022-10-01,35,False
2022-10-02,34,False
2022-10-03,36,False
2022-10-04,36,False
2022-10-05,35,False
2022-10-06,40,False
2022-10-07,40,False
2022-10-08,36,False
2022-10-09,34,False
2022-10-10,36,False
2022-10-11,39,False
2022-10-12,39,False
2022-10-13,38,False
2022-10-14,49,False
2022-10-15,44,False
2022-10-16,41,False
2022-10-17,38,False
2022-10-18,36,False
2022-10-19,42,False
2022-10-20,37,False
2022-10-21,37,False
2022-10-22,30,False
2022-10-23,33,False
2022-10-24,34,False
2022-10-25,33,False
2022-10-26,33,False
2022-10-27,32,False
2022-10-28,32,False
2022-10-29,29,False
2022-10-30,29,False
2022-10-31,36,False
2022-11-01,34,False
2022-11-02,36,False
2022-11-03,33,False
2022-11-04,28,False
2022-11-05,31,False
2022-11-06,33,False
2022-11-07,34,False
2022-11-08,33,False
2022-11-09,33,False
2022-11-10,33,False
2022-11-11,31,False
2022-11-12,33,False
2022-11-13,33,False
2022-11-14,35,False
2022-11-15,38,False
2022-11-16,33,False
2022-11-17,34,False
2022-11-18,33,False
2022-11-19,30,False
2022-11-20,29,False
2022-11-21,34,False
2022-11-22,28,False
2022-11-23,31,False
2022-11-24,30,False
2022-11-25,29,False
2022-11-26,30,False
2022-11-27,36,False
2022-11-28,100,False
2022-11-29,76,False
2022-11-30,54,False
2022-12-01,43,False
2022-12-02,43,False
2022-12-03,37,False
2022-12-04,37,False
2022-12-05,46,False
2022-12-06,42,False
2022-12-07,41,False
2022-12-08,36,False
2022-12-09,31,False
2022-12-10,28,False
2022-12-11,32,False
2022-12-12,31,False
2022-12-13,34,False
2022-12-14,34,False
2022-12-15,34,False
2022-12-16,32,False
2022-12-17,31,False
2022-12-18,30,False
2022-12-19,35,False
2022-12-20,32,False
2022-12-21,34,False
2022-12-22,33,False
2022-12-23,27,False
2022-12-24,28,False
2022-12-25,33,False
2022-12-26,31,False
2022-12-27,35,False
2022-12-28,34,False
2022-12-29,34,False
2022-12-30,31,False
2022-12-31,28,False
2023-01-01,76,False
2023-01-02,78,False
2023-01-03,84,False
2023-01-04,95,False
2023-01-05,77,False
2023-01-06,77,False
2023-01-07,72,False
2023-01-08,75,False
2023-01-09,85,False
2023-01-10,82,False
2023-01-11,99,False
2023-01-12,74,False
2023-01-13,69,False
2023-01-14,64,False
2023-01-15,81,False
2023-01-16,87,False
2023-01-17,93,False
2023-01-18,85,False
2023-01-19,81,False
2023-01-20,79,False
2023-01-21,79,False
2023-01-22,88,False
2023-01-23,88,False
2023-01-24,93,False
2023-01-25,95,False
2023-01-26,85,False
2023-01-27,79,False
2023-01-28,72,False
2023-01-29,79,False
2023-01-30,90,False
2023-01-31,90,False
2023-02-01,85,False
2023-02-02,90,False
2023-02-03,85,False
2023-02-04,81,False
2023-02-05,76,False
2023-02-06,84,False
2023-02-07,89,False
2023-02-08,88,False
2023-02-09,85,False
2023-02-10,75,False
2023-02-11,72,False
2023-02-12,82,False
2023-02-13,86,False
2023-02-14,86,False
2023-02-15,87,False
2023-02-16,78,False
2023-02-17,73,False
2023-02-18,66,False
2023-02-19,63,False
2023-02-20,91,False
2023-02-21,92,False
2023-02-22,86,False
2023-02-23,81,False
2023-02-24,78,False
2023-02-25,83,False
2023-02-26,81,False
2023-02-27,84,False
2023-02-28,83,False
2023-03-01,84,False
2023-03-02,89,False
2023-03-03,70,False
2023-03-04,81,False
2023-03-05,77,False
2023-03-06,86,False
2023-03-07,93,False
2023-03-08,80,False
2023-03-09,79,False
2023-03-10,75,False
2023-03-11,84,False
2023-03-12,79,False
2023-03-13,84,False
2023-03-14,89,False
2023-03-15,95,False
2023-03-16,80,False
2023-03-17,89,False
2023-03-18,63,False
2023-03-19,76,False
2023-03-20,85,False
2023-03-21,90,False
2023-03-22,84,False
2023-03-23,78,False
2023-03-24,78,False
2023-03-25,69,False
2023-03-26,77,False
2023-03-27,87,False
2023-03-28,85,False
2023-03-29,90,False
2023-03-30,86,False
2023-03-31,75,False
2023-04-01,75,False
2023-04-02,80,False
2023-04-03,78,False
2023-04-04,69,False
2023-04-05,72,False
2023-04-06,76,False
2023-04-07,77,False
2023-04-08,92,False
2023-04-09,79,False
2023-04-10,87,False
2023-04-11,95,False
2023-04-12,90,False
2023-04-13,89,False
2023-04-14,70,False
2023-04-15,70,False
2023-04-16,82,False
2023-04-17,83,False
2023-04-18,86,False
2023-04-19,86,False
2023-04-20,76,False
2023-04-21,84,False
2023-04-22,73,False
2023-04-23,67,False
2023-04-24,79,False
2023-04-25,84,False
2023-04-26,83,False
2023-04-27,78,False
2023-04-28,75,False
2023-04-29,75,False
2023-04-30,80,False
2023-05-01,80,False
2023-05-02,81,False
2023-05-03,86,False
2023-05-04,84,False
2023-05-05,80,False
2023-05-06,82,False
2023-05-07,78,False
2023-05-08,88,False
2023-05-09,92,False
2023-05-10,84,False
2023-05-11,92,False
2023-05-12,81,False
2023-05-13,75,False
2023-05-14,76,False
2023-05-15,85,False
2023-05-16,80,False
2023-05-17,81,False
2023-05-18,91,False
2023-05-19,76,False
2023-05-20,70,False
2023-05-21,67,False
2023-05-22,81,False
2023-05-23,88,False
2023-05-24,91,False
2023-05-25,93,False
2023-05-26,72,False
2023-05-27,65,False
2023-05-28,81,False
2023-05-29,82,False
2023-05-30,91,False
2023-05-31,86,False
2023-06-01,86,False
2023-06-02,78,False
2023-06-03,78,False
2023-06-04,80,False
2023-06-05,94,False
2023-06-06,86,False
2023-06-07,95,False
2023-06-08,100,False
2023-06-09,80,False
2023-06-10,82,False
2023-06-11,76,False
2023-06-12,100,False
2023-06-13,86,False
2023-06-14,85,False
2023-06-15,96,False
2023-06-16,79,False
2023-06-17,75,False
2023-06-18,84,False
2023-06-19,93,False
2023-06-20,79,False
2023-06-21,98,False
2023-06-22,91,False
2023-06-23,88,False
2023-06-24,79,False
2023-06-25,84,False
2023-06-26,79,False
2023-06-27,84,False
2023-06-28,78,False
2023-06-29,74,False
2023-06-30,74,False
2023-07-01,79,False
2023-07-02,81,False
2023-07-03,90,False
2023-07-04,89,False
2023-07-05,91,False
2023-07-06,95,False
2023-07-07,76,False
2023-07-08,85,False
2023-07-09,83,False
2023-07-10,90,False
2023-07-11,91,False
2023-07-12,83,False
2023-07-13,84,False
2023-07-14,87,False
2023-07-15,85,False
2023-07-16,84,False
2023-07-17,96,False
2023-07-18,96,False
2023-07-19,84,False
2023-07-20,81,False
2023-07-21,80,False
2023-07-22,67,False
2023-07-23,71,False
2023-07-24,95,False
2023-07-25,92,False
2023-07-26,89,False
2023-07-27,93,False
2023-07-28,92,False
2023-07-29,73,False
2023-07-30,81,False
2023-07-31,98,False
2023-08-01,90,False
2023-08-02,85,False
2023-08-03,92,False
2023-08-04,75,False
2023-08-05,82,False
2023-08-06,84,False
2023-08-07,97,False
2023-08-08,87,False
2023-08-09,86,False
2023-08-10,94,False
2023-08-11,79,False
2023-08-12,77,False
2023-08-13,80,False
2023-08-14,89,False
2023-08-15,85,False
2023-08-16,80,False
2023-08-17,90,False
2023-08-18,90,False
2023-08-19,68,False
2023-08-20,84,False
2023-08-21,92,False
2023-08-22,89,False
2023-08-23,85,False
2023-08-24,78,False
2023-08-25,76,False
2023-08-26,71,False
2023-08-27,74,False
2023-08-28,81,False
2023-08-29,92,False
2023-08-30,86,False
2023-08-31,93,False
2023-09-01,72,False
2023-09-02,77,False
2023-09-03,80,False
2023-09-04,89,False
2023-09-05,89,False
2023-09-06,90,False
2023-09-07,92,False
2023-09-08,74,False
2023-09-09,73,False
2023-09-10,79,False
2023-09-11,82,False
2023-09-12,93,False
2023-09-13,85,False
2023-09-14,94,False
2023-09-15,76,False
2023-09-16,74,False
2023-09-17,76,False
2023-09-18,95,False
2023-09-19,85,False
2023-09-20,80,False
2023-09-21,98,False
2023-09-22,67,False
2023-09-23,83,False
2023-09-24,72,False
2023-09-25,89,False
2023-09-26,88,False
2023-09-27,90,False
2023-09-28,85,False
2023-09-29,72,False
2023-09-30,79,False
2023-10-01,79,False
2023-10-02,93,False
2023-10-03,86,False
2023-10-04,83,False
2023-10-05,83,False
2023-10-06,77,False
2023-10-07,79,False
2023-10-08,74,False
2023-10-09,88,False
2023-10-10,92,False
2023-10-11,96,False
2023-10-12,93,False
2023-10-13,88,False
2023-10-14,70,False
2023-10-15,80,False
2023-10-16,88,False
2023-10-17,90,False
2023-10-18,94,False
2023-10-19,92,False
2023-10-20,81,False
2023-10-21,85,False
2023-10-22,86,False
2023-10-23,86,False
2023-10-24,86,False
2023-10-25,85,False
2023-10-26,82,False
2023-10-27,83,False
2023-10-28,76,False
2023-10-29,83,False
2023-10-30,77,False
2023-10-31,91,False
2023-11-01,77,False
2023-11-02,86,False
2023-11-03,70,False
2023-11-04,73,False
2023-11-05,85,False
2023-11-06,88,False
2023-11-07,92,False
2023-11-08,98,False
2023-11-09,82,False
2023-11-10,73,False
2023-11-11,82,False
2023-11-12,75,False
2023-11-13,87,False
2023-11-14,97,False
2023-11-15,90,False
2023-11-16,80,False
2023-11-17,79,False
2023-11-18,83,False
2023-11-19,81,False
2023-11-20,85,False
2023-11-21,93,False
2023-11-22,78,False
2023-11-23,84,False
2023-11-24,74,False
2023-11-25,72,False
2023-11-26,84,False
2023-11-27,85,False
2023-11-28,84,False
2023-11-29,92,False
2023-11-30,90,False
2023-12-01,76,False
2023-12-02,75,False
2023-12-03,75,False
2023-12-04,88,False
2023-12-05,95,False
2023-12-06,91,False
2023-12-07,90,False
2023-12-08,79,False
2023-12-09,74,False
2023-12-10,77,False
2023-12-11,87,False
2023-12-12,84,False
2023-12-13,83,False
2023-12-14,88,False
2023-12-15,84,False
2023-12-16,76,False
2023-12-17,72,False
2023-12-18,93,False
2023-12-19,90,False
2023-12-20,89,False
2023-12-21,83,False
2023-12-22,75,False
2023-12-23,78,False
2023-12-24,97,False
2023-12-25,84,False
2023-12-26,85,False
2023-12-27,100,False
2023-12-28,88,False
2023-12-29,80,False
2023-12-30,80,False
2023-12-31,78,False
2024-01-01,70,False
2024-01-02,75,False
2024-01-03,76,False
2024-01-04,92,False
2024-01-05,76,False
2024-01-06,78,False
2024-01-07,74,False
2024-01-08,73,False
2024-01-09,78,False
2024-01-10,81,False
2024-01-11,73,False
2024-01-12,64,False
2024-01-13,65,False
2024-01-14,77,False
2024-01-15,81,False
2024-01-16,76,False
2024-01-17,78,False
2024-01-18,84,False
2024-01-19,70,False
2024-01-20,75,False
2024-01-21,82,False
2024-01-22,86,False
2024-01-23,84,False
2024-01-24,89,False
2024-01-25,88,False
2024-01-26,73,False
2024-01-27,74,False
2024-01-28,80,False
2024-01-29,75,False
2024-01-30,91,False
2024-01-31,91,False
2024-02-01,86,False
2024-02-02,75,False
2024-02-03,82,False
2024-02-04,72,False
2024-02-05,84,False
2024-02-06,94,False
2024-02-07,81,False
2024-02-08,80,False
2024-02-09,82,False
2024-02-10,68,False
2024-02-11,83,False
2024-02-12,85,False
2024-02-13,86,False
2024-02-14,90,False
2024-02-15,82,False
2024-02-16,80,False
2024-02-17,76,False
2024-02-18,87,False
2024-02-19,83,False
2024-02-20,94,False
2024-02-21,100,False
2024-02-22,91,False
2024-02-23,72,False
2024-02-24,75,False
2024-02-25,82,False
2024-02-26,82,False
2024-02-27,83,False
2024-02-28,97,False
2024-02-29,85,False
2024-03-01,68,False
2024-03-02,68,False
2024-03-03,79,False
2024-03-04,90,False
2024-03-05,83,False
2024-03-06,92,False
2024-03-07,84,False
2024-03-08,69,False
2024-03-09,71,False
2024-03-10,79,False
2024-03-11,82,False
2024-03-12,79,False
2024-03-13,95,False
2024-03-14,87,False
2024-03-15,76,False
2024-03-16,81,False
2024-03-17,86,False
2024-03-18,88,False
2024-03-19,96,False
2024-03-20,88,False
2024-03-21,92,False
2024-03-22,78,False
2024-03-23,70,False
2024-03-24,82,False
2024-03-25,87,False
2024-03-26,87,False
2024-03-27,90,False
2024-03-28,78,False
2024-03-29,75,False
2024-03-30,80,False
2024-03-31,80,False
